,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-01 23:45:36,,,,
2019-02-01 23:52:48,0.24,0.57,0.31,0.24
2019-02-02 00:00:00,0.31,0.6,0.4,0.34
2019-02-02 00:07:12,0.45,0.57,0.43,0.35
2019-02-02 00:14:24,0.45,0.57,0.43,0.35
2019-02-02 00:21:36,0.46,0.55,0.41,0.36
2019-02-02 00:28:48,0.46,0.55,0.41,0.36
2019-02-02 00:36:00,0.47,0.6,0.5,0.45
2019-02-02 00:43:12,0.47,0.6,0.5,0.45
2019-02-02 00:50:24,0.51,0.6,0.5,0.45
2019-02-02 00:57:36,0.51,0.6,0.5,0.45
2019-02-02 01:04:48,0.57,0.54,0.48,0.34
2019-02-02 01:12:00,0.57,0.54,0.48,0.34
2019-02-02 01:19:12,0.45,0.5,0.43,0.29
2019-02-02 01:26:24,0.45,0.5,0.43,0.29
2019-02-02 01:33:36,0.39,0.5,0.43,0.27
2019-02-02 01:40:48,0.39,0.5,0.43,0.27
2019-02-02 01:48:00,0.55,0.57,0.5,0.33
2019-02-02 01:55:12,0.55,0.57,0.5,0.33
2019-02-02 02:02:24,0.61,0.61,0.58,0.47
2019-02-02 02:09:36,0.61,0.61,0.58,0.47
2019-02-02 02:16:48,0.58,0.63,0.57,0.4
2019-02-02 02:24:00,0.58,0.63,0.57,0.4
2019-02-02 02:31:12,0.59,0.59,0.55,0.45
2019-02-02 02:38:24,0.59,0.59,0.55,0.45
2019-02-02 02:45:36,0.59,0.59,0.55,0.45
2019-02-02 02:52:48,0.67,0.62,0.62,0.49
2019-02-02 03:00:00,0.67,0.62,0.62,0.49
2019-02-02 03:07:12,0.69,0.7,0.68,0.54
2019-02-02 03:14:24,0.69,0.7,0.68,0.54
2019-02-02 03:21:36,0.74,0.72,0.72,0.55
2019-02-02 03:28:48,0.74,0.72,0.72,0.55
2019-02-02 03:36:00,0.76,0.81,0.82,0.61
2019-02-02 03:43:12,0.76,0.81,0.82,0.61
2019-02-02 03:50:24,0.82,0.8,0.85,0.63
2019-02-02 03:57:36,0.82,0.8,0.85,0.63
2019-02-02 04:04:48,0.92,0.78,0.84,0.64
2019-02-02 04:12:00,0.92,0.78,0.84,0.64
2019-02-02 04:19:12,0.95,0.81,0.89,0.65
2019-02-02 04:26:24,0.95,0.81,0.89,0.65
2019-02-02 04:33:36,0.9,0.86,0.95,0.7
2019-02-02 04:40:48,0.9,0.86,0.95,0.7
2019-02-02 04:48:00,1.06,1.02,1.09,0.91
2019-02-02 04:55:12,1.06,1.02,1.09,0.91
2019-02-02 05:02:24,1.03,1.05,1.13,0.95
2019-02-02 05:09:36,1.03,1.05,1.13,0.95
2019-02-02 05:16:48,1.02,0.98,1.03,0.79
2019-02-02 05:24:00,1.02,0.98,1.03,0.79
2019-02-02 05:31:12,1.07,1.03,1.1,0.89
2019-02-02 05:38:24,1.07,1.03,1.1,0.89
2019-02-02 05:45:36,1.07,1.03,1.1,0.89
2019-02-02 05:52:48,1.1,1.06,1.12,0.97
2019-02-02 06:00:00,1.1,1.06,1.12,0.97
2019-02-02 06:07:12,1.23,1.21,1.31,1.04
2019-02-02 06:14:24,1.23,1.21,1.31,1.04
2019-02-02 06:21:36,1.32,1.27,1.34,1.09
2019-02-02 06:28:48,1.32,1.27,1.34,1.09
2019-02-02 06:36:00,1.44,1.34,1.44,1.2
2019-02-02 06:43:12,1.44,1.34,1.44,1.2
2019-02-02 06:50:24,1.48,1.53,1.55,1.34
2019-02-02 06:57:36,1.48,1.53,1.55,1.34
2019-02-02 07:04:48,1.68,1.79,1.83,1.59
2019-02-02 07:12:00,1.68,1.79,1.83,1.59
2019-02-02 07:19:12,1.76,2.01,1.87,1.58
2019-02-02 07:26:24,1.76,2.01,1.87,1.58
2019-02-02 07:33:36,1.84,2.33,2.02,1.71
2019-02-02 07:40:48,1.84,2.33,2.02,1.71
2019-02-02 07:48:00,2.12,2.91,2.26,1.98
2019-02-02 07:55:12,2.12,2.91,2.26,1.98
2019-02-02 08:02:24,2.57,3.69,2.55,2.31
2019-02-02 08:09:36,2.57,3.69,2.55,2.31
2019-02-02 08:16:48,2.85,4.13,2.88,2.49
2019-02-02 08:24:00,2.85,4.13,2.88,2.49
2019-02-02 08:31:12,2.88,3.81,2.84,2.56
2019-02-02 08:38:24,2.88,3.81,2.84,2.56
2019-02-02 08:45:36,2.88,3.81,2.84,2.56
2019-02-02 08:52:48,2.84,3.52,2.81,2.59
2019-02-02 09:00:00,2.84,3.52,2.81,2.59
2019-02-02 09:07:12,2.87,3.56,2.92,2.65
2019-02-02 09:14:24,2.87,3.56,2.92,2.65
2019-02-02 09:21:36,2.97,3.59,3.02,2.76
2019-02-02 09:28:48,2.97,3.59,3.02,2.76
2019-02-02 09:36:00,3.25,3.85,3.2,2.87
2019-02-02 09:43:12,3.25,3.85,3.2,2.87
2019-02-02 09:50:24,3.27,3.85,3.29,2.9
2019-02-02 09:57:36,3.27,3.85,3.29,2.9
2019-02-02 10:04:48,3.29,4.01,3.38,3.03
2019-02-02 10:12:00,3.29,4.01,3.38,3.03
2019-02-02 10:19:12,3.42,4.21,3.53,3.2
2019-02-02 10:26:24,3.42,4.21,3.53,3.2
2019-02-02 10:33:36,3.62,4.55,3.71,3.42
2019-02-02 10:40:48,3.62,4.55,3.71,3.42
2019-02-02 10:48:00,3.95,4.6,3.98,3.71
2019-02-02 10:55:12,3.95,4.6,3.98,3.71
2019-02-02 11:02:24,4.07,4.63,4.12,3.93
2019-02-02 11:09:36,4.07,4.63,4.12,3.93
2019-02-02 11:16:48,4.02,4.6,4.12,3.86
2019-02-02 11:24:00,4.02,4.6,4.12,3.86
2019-02-02 11:31:12,3.96,4.6,4.09,3.84
2019-02-02 11:38:24,3.96,4.6,4.09,3.84
2019-02-02 11:45:36,3.96,4.6,4.09,3.84
2019-02-02 11:52:48,4.01,4.63,4.16,3.94
2019-02-02 12:00:00,4.01,4.63,4.16,3.94
2019-02-02 12:07:12,4.06,4.61,4.19,3.98
2019-02-02 12:14:24,4.06,4.61,4.19,3.98
2019-02-02 12:21:36,4.02,4.53,4.08,3.79
2019-02-02 12:28:48,4.02,4.53,4.08,3.79
2019-02-02 12:36:00,3.95,4.4,4.02,3.67
2019-02-02 12:43:12,3.95,4.4,4.02,3.67
2019-02-02 12:50:24,3.81,4.4,4.04,3.67
2019-02-02 12:57:36,3.81,4.4,4.04,3.67
2019-02-02 13:04:48,3.84,4.34,4.08,3.73
2019-02-02 13:12:00,3.84,4.34,4.08,3.73
2019-02-02 13:19:12,3.93,4.39,4.12,3.72
2019-02-02 13:26:24,3.93,4.39,4.12,3.72
2019-02-02 13:33:36,4.01,4.34,4.12,3.83
2019-02-02 13:40:48,4.01,4.34,4.12,3.83
2019-02-02 13:48:00,3.89,4.17,4.1,3.74
2019-02-02 13:55:12,3.89,4.17,4.1,3.74
2019-02-02 14:02:24,3.66,4.05,3.99,3.65
2019-02-02 14:09:36,3.66,4.05,3.99,3.65
2019-02-02 14:16:48,3.59,3.99,3.91,3.61
2019-02-02 14:24:00,3.59,3.99,3.91,3.61
2019-02-02 14:31:12,3.51,3.81,3.75,3.53
2019-02-02 14:38:24,3.51,3.81,3.75,3.53
2019-02-02 14:45:36,3.49,3.63,3.61,3.42
2019-02-02 14:52:48,3.49,3.63,3.61,3.42
2019-02-02 15:00:00,3.49,3.63,3.61,3.42
2019-02-02 15:07:12,3.38,3.6,3.55,3.35
2019-02-02 15:14:24,3.38,3.6,3.55,3.35
2019-02-02 15:21:36,3.12,3.38,3.38,3.09
2019-02-02 15:28:48,3.12,3.38,3.38,3.09
2019-02-02 15:36:00,3.01,3.21,3.31,3.09
2019-02-02 15:43:12,3.01,3.21,3.31,3.09
2019-02-02 15:50:24,3.06,3.25,3.32,3.03
2019-02-02 15:57:36,3.06,3.25,3.32,3.03
2019-02-02 16:04:48,2.95,3.12,3.23,2.97
2019-02-02 16:12:00,2.95,3.12,3.23,2.97
2019-02-02 16:19:12,2.93,3.0,3.1,2.92
2019-02-02 16:26:24,2.93,3.0,3.1,2.92
2019-02-02 16:33:36,2.94,3.08,3.17,3.0
2019-02-02 16:40:48,2.94,3.08,3.17,3.0
2019-02-02 16:48:00,2.8,2.99,3.12,2.96
2019-02-02 16:55:12,2.8,2.99,3.12,2.96
2019-02-02 17:02:24,2.77,2.98,3.09,2.9
2019-02-02 17:09:36,2.77,2.98,3.09,2.9
2019-02-02 17:16:48,2.72,2.96,3.06,2.88
2019-02-02 17:24:00,2.72,2.96,3.06,2.88
2019-02-02 17:31:12,2.77,3.02,3.14,2.98
2019-02-02 17:38:24,2.77,3.02,3.14,2.98
2019-02-02 17:45:36,2.77,3.02,3.14,2.98
2019-02-02 17:52:48,2.98,3.11,3.18,3.02
2019-02-02 18:00:00,2.98,3.11,3.18,3.02
2019-02-02 18:07:12,3.04,3.35,3.33,3.2
2019-02-02 18:14:24,3.04,3.35,3.33,3.2
2019-02-02 18:21:36,3.07,3.44,3.48,3.3
2019-02-02 18:28:48,3.07,3.44,3.48,3.3
2019-02-02 18:36:00,3.06,3.34,3.36,3.2
2019-02-02 18:43:12,3.06,3.34,3.36,3.2
2019-02-02 18:50:24,3.11,3.33,3.32,3.16
2019-02-02 18:57:36,3.11,3.33,3.32,3.16
2019-02-02 19:04:48,3.08,3.36,3.34,3.16
2019-02-02 19:12:00,3.08,3.36,3.34,3.16
2019-02-02 19:19:12,3.1,3.4,3.33,3.26
2019-02-02 19:26:24,3.1,3.4,3.33,3.26
2019-02-02 19:33:36,3.15,3.42,3.46,3.28
2019-02-02 19:40:48,3.15,3.42,3.46,3.28
2019-02-02 19:48:00,3.19,3.34,3.36,3.25
2019-02-02 19:55:12,3.19,3.34,3.36,3.25
2019-02-02 20:02:24,3.24,3.31,3.31,3.17
2019-02-02 20:09:36,3.24,3.31,3.31,3.17
2019-02-02 20:16:48,3.11,3.3,3.3,3.19
2019-02-02 20:24:00,3.11,3.3,3.3,3.19
2019-02-02 20:31:12,3.15,3.41,3.42,3.3
2019-02-02 20:38:24,3.15,3.41,3.42,3.3
2019-02-02 20:45:36,3.15,3.41,3.42,3.3
2019-02-02 20:52:48,3.15,3.38,3.39,3.27
2019-02-02 21:00:00,3.15,3.38,3.39,3.27
2019-02-02 21:07:12,3.1,3.35,3.34,3.19
2019-02-02 21:14:24,3.1,3.35,3.34,3.19
2019-02-02 21:21:36,3.18,3.4,3.37,3.28
2019-02-02 21:28:48,3.18,3.4,3.37,3.28
2019-02-02 21:36:00,3.3,3.4,3.45,3.33
2019-02-02 21:43:12,3.3,3.4,3.45,3.33
2019-02-02 21:50:24,3.26,3.41,3.41,3.31
2019-02-02 21:57:36,3.26,3.41,3.41,3.31
2019-02-02 22:04:48,3.17,3.36,3.39,3.27
2019-02-02 22:12:00,3.17,3.36,3.39,3.27
2019-02-02 22:19:12,3.12,3.3,3.34,3.23
2019-02-02 22:26:24,3.12,3.3,3.34,3.23
2019-02-02 22:33:36,3.2,3.38,3.39,3.27
2019-02-02 22:40:48,3.2,3.38,3.39,3.27
2019-02-02 22:48:00,3.31,3.38,3.38,3.27
2019-02-02 22:55:12,3.31,3.38,3.38,3.27
2019-02-02 23:02:24,3.24,3.25,3.3,3.16
2019-02-02 23:09:36,3.24,3.25,3.3,3.16
2019-02-02 23:16:48,3.02,3.07,3.19,3.03
2019-02-02 23:24:00,3.02,3.07,3.19,3.03
2019-02-02 23:31:12,2.9,3.0,3.1,2.94
2019-02-02 23:38:24,2.9,3.0,3.1,2.94
2019-02-02 23:45:36,2.97,2.97,3.02,2.89
2019-02-02 23:52:48,2.97,2.97,3.02,2.89
2019-02-03 00:00:00,2.97,2.97,3.02,2.89
2019-02-03 00:07:12,,,,
