,4146_MBUS Bmeters,4147_MBUS Bmeters,4150_MBUS Bmeters,4153_MBUS Bmeters,4155_MBUS Bmeters,4156_MBUS Bmeters,4157_MBUS Bmeters,4158_MBUS Bmeters,4159_MBUS Bmeters
,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,
2019-02-05 23:45:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-05 23:52:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:00:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:07:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:14:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:21:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:28:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:36:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:43:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:50:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 00:57:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 01:04:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 01:12:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 01:19:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 01:26:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 01:33:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 01:40:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 01:48:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 01:55:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 02:02:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 02:09:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 02:16:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 02:24:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 02:31:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 02:38:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 02:45:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 02:52:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:00:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:07:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:14:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:21:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:28:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:36:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:43:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:50:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 03:57:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 04:04:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 04:12:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 04:19:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 04:26:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 04:33:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 04:40:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 04:48:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 04:55:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 05:02:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 05:09:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 05:16:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 05:24:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 05:31:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 05:38:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 05:45:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 05:52:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:00:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:07:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:14:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:21:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:28:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:36:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:43:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:50:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 06:57:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 07:04:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 07:12:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 07:19:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 07:26:24,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 07:33:36,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 07:40:48,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 07:48:00,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 07:55:12,0.891,0.356,0.255,0.302,0.175,1.084,0.24,2.747,0.185
2019-02-06 08:02:24,0.892,0.356,0.255,0.302,0.175,1.084,0.24,2.754,0.185
2019-02-06 08:09:36,0.892,0.356,0.255,0.302,0.175,1.084,0.24,2.754,0.185
2019-02-06 08:16:48,0.892,0.356,0.255,0.302,0.175,1.084,0.24,2.754,0.185
2019-02-06 08:24:00,0.892,0.356,0.255,0.302,0.175,1.084,0.24,2.754,0.185
2019-02-06 08:31:12,0.892,0.356,0.255,0.302,0.175,1.084,0.24,2.757,0.185
2019-02-06 08:38:24,0.892,0.356,0.255,0.302,0.175,1.084,0.24,2.757,0.185
2019-02-06 08:45:36,0.892,0.356,0.255,0.302,0.175,1.084,0.24,2.757,0.185
2019-02-06 08:52:48,0.893,0.356,0.255,0.302,0.175,1.084,0.24,2.76,0.185
2019-02-06 09:00:00,0.893,0.356,0.255,0.302,0.175,1.084,0.24,2.76,0.185
2019-02-06 09:07:12,0.893,0.356,0.255,0.302,0.175,1.084,0.24,2.761,0.185
2019-02-06 09:14:24,0.893,0.356,0.255,0.302,0.175,1.084,0.24,2.761,0.185
2019-02-06 09:21:36,0.893,0.356,0.255,0.302,0.175,1.084,0.24,2.761,0.185
2019-02-06 09:28:48,0.893,0.356,0.255,0.302,0.175,1.084,0.24,2.761,0.185
2019-02-06 09:36:00,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.761,0.185
2019-02-06 09:43:12,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.761,0.185
2019-02-06 09:50:24,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.763,0.185
2019-02-06 09:57:36,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.763,0.185
2019-02-06 10:04:48,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.768,0.185
2019-02-06 10:12:00,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.768,0.185
2019-02-06 10:19:12,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.768,0.185
2019-02-06 10:26:24,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.768,0.185
2019-02-06 10:33:36,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.768,0.185
2019-02-06 10:40:48,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.768,0.185
2019-02-06 10:48:00,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.769,0.185
2019-02-06 10:55:12,0.9,0.356,0.255,0.302,0.175,1.084,0.24,2.769,0.185
2019-02-06 11:02:24,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.773,0.185
2019-02-06 11:09:36,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.773,0.185
2019-02-06 11:16:48,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.774,0.185
2019-02-06 11:24:00,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.774,0.185
2019-02-06 11:31:12,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 11:38:24,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 11:45:36,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 11:52:48,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 12:00:00,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 12:07:12,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 12:14:24,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 12:21:36,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 12:28:48,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 12:36:00,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 12:43:12,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.778,0.185
2019-02-06 12:50:24,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.78,0.185
2019-02-06 12:57:36,0.901,0.356,0.255,0.302,0.175,1.084,0.24,2.78,0.185
2019-02-06 13:04:48,0.901,0.356,0.255,0.304,0.175,1.086,0.24,2.795,0.185
2019-02-06 13:12:00,0.901,0.356,0.255,0.304,0.175,1.086,0.24,2.795,0.185
2019-02-06 13:19:12,0.901,0.358,0.257,0.328,0.178,1.113,0.241,2.795,0.186
2019-02-06 13:26:24,0.901,0.358,0.257,0.328,0.178,1.113,0.241,2.795,0.186
2019-02-06 13:33:36,0.901,0.391,0.282,0.328,0.178,1.113,0.255,2.795,0.197
2019-02-06 13:40:48,0.901,0.391,0.282,0.328,0.178,1.113,0.255,2.795,0.197
2019-02-06 13:48:00,0.901,0.399,0.282,0.328,0.178,1.113,0.255,2.799,0.197
2019-02-06 13:55:12,0.901,0.399,0.282,0.328,0.178,1.113,0.255,2.799,0.197
2019-02-06 14:02:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 14:09:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 14:16:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 14:24:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 14:31:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 14:38:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 14:45:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 14:52:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:00:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:07:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:14:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:21:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:28:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:36:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:43:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:50:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 15:57:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 16:04:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 16:12:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 16:19:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 16:26:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 16:33:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 16:40:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 16:48:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 16:55:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 17:02:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 17:09:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 17:16:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 17:24:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 17:31:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 17:38:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 17:45:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 17:52:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:00:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:07:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:14:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:21:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:28:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:36:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:43:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:50:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 18:57:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 19:04:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 19:12:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 19:19:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 19:26:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 19:33:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 19:40:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 19:48:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 19:55:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 20:02:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 20:09:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 20:16:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 20:24:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 20:31:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 20:38:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 20:45:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 20:52:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:00:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:07:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:14:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:21:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:28:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:36:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:43:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:50:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 21:57:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 22:04:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 22:12:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 22:19:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 22:26:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 22:33:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 22:40:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 22:48:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 22:55:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 23:02:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 23:09:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 23:16:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 23:24:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 23:31:12,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 23:38:24,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 23:45:36,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-06 23:52:48,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-07 00:00:00,0.902,0.399,0.282,0.328,0.178,1.113,0.255,2.801,0.197
2019-02-07 00:07:12,,,,,,,,,
