x,112,116,120,124,128,132,APAR_111.1,APAR_112.2,APAR_113.3,APAR_114.4,APAR_115.5,APAR_116.6,APAR_117.7,APAR_118.8,APAR_119.9,APAR_120.10,APAR_121.11,APAR_122.12,APAR_123.13,APAR_124.14,APAR_125.15,APAR_126.16,APAR_127.17,APAR_128.18,APAR_129.19,FIF_104.4,FIF_105.5,FIF_106.6,APAR_19.19,APAR_20.20
2019-01-15--20:09:24,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.6,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.2,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:13:00,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.6,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.2,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:16:36,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.2,61.6,42.5,54.9,65.6,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:20:12,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.2,61.6,42.5,54.9,65.6,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:23:48,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.2,61.6,42.5,54.9,65.6,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:27:24,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.2,61.6,42.5,54.9,65.6,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:31:00,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:34:36,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:38:12,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:41:48,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.5,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:45:24,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:49:00,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:52:36,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:56:12,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--20:59:48,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.3,33.3,56.5,91.9,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.4,49.3,61.6,42.5,54.9,65.6,32.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:03:24,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.3,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.6,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:07:00,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.3,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.6,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:10:36,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.3,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.6,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:14:12,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.3,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.6,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:17:48,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.6,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:21:24,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.6,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:25:00,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.6,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:28:36,NaN,NaN,NaN,NaN,NaN,NaN,34.0,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.6,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:32:12,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:35:48,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:39:24,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:43:00,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.8,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:46:36,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:50:12,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:53:48,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--21:57:24,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:01:00,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:04:36,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:08:12,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:11:48,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:15:24,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.5,54.9,65.5,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:19:00,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:22:36,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:26:12,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:29:48,NaN,NaN,NaN,NaN,NaN,NaN,33.9,34.2,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.5,49.3,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:33:24,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:37:00,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:40:36,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:44:12,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.2,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:47:48,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,0.0,0.0
2019-01-15--22:51:24,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--22:55:00,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--22:58:36,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.2,56.4,92.0,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:02:12,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:05:48,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:09:24,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:13:00,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.2,56.4,92.0,43.6,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:16:36,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:20:12,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:23:48,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:27:24,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.4,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:31:00,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:34:36,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:38:12,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:41:48,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:45:24,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:49:00,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:52:36,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:56:12,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-15--23:59:48,NaN,NaN,NaN,NaN,NaN,NaN,33.8,34.1,33.1,56.4,91.9,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.5,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:03:24,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.8,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:07:00,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.8,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:10:36,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.8,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:14:12,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.8,43.5,43.8,46.9,58.9,32.7,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:17:48,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.8,43.5,43.8,46.9,58.9,32.6,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:21:24,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.8,43.5,43.8,46.9,58.9,32.6,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:25:00,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.8,43.5,43.8,46.9,58.9,32.6,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:28:36,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.4,91.8,43.5,43.8,46.9,58.9,32.6,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.9,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:32:12,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:35:48,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:39:24,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:43:00,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.4,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.3,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:46:36,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.5,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.2,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:50:12,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.5,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.2,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:53:48,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.5,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.2,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--00:57:24,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.5,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.2,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--01:01:00,NaN,NaN,NaN,NaN,NaN,NaN,33.7,34.1,33.1,56.3,91.8,43.5,43.8,46.9,58.9,32.6,35.5,41.1,48.0,40.6,49.4,61.7,42.4,54.8,65.2,33.000000,27.000000,27.000000,NaN,NaN
2019-01-16--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
