x,217,221,225,229,233,237,241,245,249,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-12--10:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.2,7.9,19.0,17.9,15.7,11.2,6.6,29.5,24.7,20.8,27.4,21.4,17.7,26.8,19.2,10.9,23.8,26.6,24.8,25.3,24.4,8.8,10.9,13.8
2019-01-12--10:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.3,8.0,19.1,17.9,15.7,11.2,6.7,29.6,24.7,20.8,27.4,21.5,17.7,26.9,19.2,10.9,23.9,26.7,24.8,25.4,24.5,8.9,10.9,13.8
2019-01-12--10:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.3,8.0,19.1,17.9,15.7,11.2,6.7,29.6,24.7,20.8,27.4,21.5,17.7,26.9,19.2,10.9,23.9,26.7,24.8,25.4,24.5,8.9,10.9,13.8
2019-01-12--10:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.3,8.0,19.1,17.9,15.7,11.2,6.7,29.6,24.7,20.8,27.4,21.5,17.7,26.9,19.2,10.9,23.9,26.7,24.8,25.4,24.5,8.9,10.9,13.8
2019-01-12--10:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.3,8.0,19.1,17.9,15.7,11.2,6.7,29.6,24.7,20.8,27.4,21.5,17.7,26.9,19.2,10.9,23.9,26.7,24.8,25.4,24.5,8.9,10.9,13.8
2019-01-12--10:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.3,8.0,19.1,18.0,15.7,11.3,6.7,29.7,24.7,20.9,27.5,21.5,17.7,27.0,19.2,10.9,24.0,26.7,24.8,25.4,24.5,8.9,10.9,13.8
2019-01-12--10:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.3,8.0,19.1,18.0,15.7,11.3,6.7,29.7,24.7,20.9,27.5,21.5,17.7,27.0,19.2,10.9,24.0,26.7,24.8,25.4,24.5,8.9,10.9,13.8
2019-01-12--10:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.3,8.0,19.1,18.0,15.7,11.3,6.7,29.7,24.7,20.9,27.5,21.5,17.7,27.0,19.2,10.9,24.0,26.7,24.8,25.4,24.5,8.9,10.9,13.8
2019-01-12--10:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8,19.2,17.9,12.3,8.0,19.1,18.0,15.7,11.3,6.7,29.7,24.7,20.9,27.5,21.5,17.7,27.0,19.2,10.9,24.0,26.7,24.8,25.4,24.5,8.9,10.9,13.8
2019-01-12--11:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,17.9,12.3,8.0,19.2,18.0,15.8,11.3,6.8,29.7,24.7,20.9,27.6,21.5,17.7,27.0,19.3,11.0,24.0,26.7,24.8,25.5,24.6,8.9,10.9,13.8
2019-01-12--11:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,17.9,12.3,8.0,19.2,18.0,15.8,11.3,6.8,29.7,24.7,20.9,27.6,21.5,17.7,27.0,19.3,11.0,24.0,26.7,24.8,25.5,24.6,8.9,10.9,13.8
2019-01-12--11:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,17.9,12.3,8.0,19.2,18.0,15.8,11.3,6.8,29.7,24.7,20.9,27.6,21.5,17.7,27.0,19.3,11.0,24.0,26.7,24.8,25.5,24.6,8.9,10.9,13.8
2019-01-12--11:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,17.9,12.3,8.0,19.2,18.0,15.8,11.3,6.8,29.7,24.7,20.9,27.6,21.5,17.7,27.0,19.3,11.0,24.0,26.7,24.8,25.5,24.6,8.9,10.9,13.8
2019-01-12--11:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,18.0,12.4,8.1,19.2,18.0,15.8,11.3,6.8,29.8,24.7,20.9,27.6,21.5,17.7,27.1,19.3,11.0,24.0,26.8,24.8,25.5,24.7,8.9,10.9,13.8
2019-01-12--11:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,18.0,12.4,8.1,19.2,18.0,15.8,11.3,6.8,29.8,24.7,20.9,27.6,21.5,17.7,27.1,19.3,11.0,24.0,26.8,24.8,25.5,24.7,8.9,10.9,13.8
2019-01-12--11:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,18.0,12.4,8.1,19.2,18.0,15.8,11.3,6.8,29.8,24.7,20.9,27.6,21.5,17.7,27.1,19.3,11.0,24.0,26.8,24.8,25.5,24.7,8.9,10.9,13.8
2019-01-12--11:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,18.0,12.4,8.1,19.2,18.0,15.8,11.3,6.8,29.8,24.7,20.9,27.6,21.5,17.7,27.1,19.3,11.0,24.0,26.8,24.8,25.5,24.7,8.9,10.9,13.8
2019-01-12--11:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,18.0,12.4,8.1,19.2,18.1,15.8,11.3,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.1,19.3,11.0,24.1,26.8,24.7,25.6,24.7,8.9,10.9,13.8
2019-01-12--11:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,18.0,12.4,8.1,19.2,18.1,15.8,11.3,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.1,19.3,11.0,24.1,26.8,24.7,25.6,24.7,8.9,10.9,13.8
2019-01-12--11:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,18.0,12.4,8.1,19.2,18.1,15.8,11.3,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.1,19.3,11.0,24.1,26.8,24.7,25.6,24.7,8.9,10.9,13.8
2019-01-12--11:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.9,19.3,18.0,12.4,8.1,19.2,18.1,15.8,11.3,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.1,19.3,11.0,24.1,26.8,24.7,25.6,24.7,8.9,10.9,13.8
2019-01-12--11:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.8,11.4,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.2,19.3,11.0,24.1,26.9,24.8,25.6,24.7,8.9,10.9,13.8
2019-01-12--11:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.8,11.4,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.2,19.3,11.0,24.1,26.9,24.8,25.6,24.7,8.9,10.9,13.8
2019-01-12--11:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.8,11.4,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.2,19.3,11.0,24.1,26.9,24.8,25.6,24.7,8.9,10.9,13.8
2019-01-12--11:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.8,11.4,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.2,19.3,11.0,24.1,26.9,24.8,25.6,24.7,8.9,10.9,13.8
2019-01-12--11:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.8,11.4,6.9,29.8,24.8,20.9,27.7,21.5,17.7,27.2,19.3,11.0,24.1,26.9,24.8,25.6,24.7,8.9,10.9,13.8
2019-01-12--12:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.9,11.4,6.9,29.9,24.8,20.9,27.8,21.5,17.7,27.3,19.4,11.0,24.1,26.9,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--12:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.9,11.4,6.9,29.9,24.8,20.9,27.8,21.5,17.7,27.3,19.4,11.0,24.1,26.9,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--12:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.9,11.4,6.9,29.9,24.8,20.9,27.8,21.5,17.7,27.3,19.4,11.0,24.1,26.9,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--12:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.0,12.4,8.2,19.3,18.1,15.9,11.4,6.9,29.9,24.8,20.9,27.8,21.5,17.7,27.3,19.4,11.0,24.1,26.9,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--12:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.1,12.5,8.2,19.3,18.2,15.9,11.4,7.0,29.9,24.8,20.9,27.8,21.6,17.8,27.3,19.4,11.1,24.2,26.9,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--12:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.1,12.5,8.2,19.3,18.2,15.9,11.4,7.0,29.9,24.8,20.9,27.8,21.6,17.8,27.3,19.4,11.1,24.2,26.9,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--12:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.1,12.5,8.2,19.3,18.2,15.9,11.4,7.0,29.9,24.8,20.9,27.8,21.6,17.8,27.3,19.4,11.1,24.2,26.9,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--12:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,19.4,18.1,12.5,8.2,19.3,18.2,15.9,11.4,7.0,29.9,24.8,20.9,27.8,21.6,17.8,27.3,19.4,11.1,24.2,26.9,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--12:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.4,18.1,12.5,8.3,19.4,18.2,15.9,11.5,7.0,30.0,24.8,20.9,27.9,21.6,17.8,27.4,19.5,11.1,24.2,27.0,24.7,25.7,24.8,8.8,10.9,13.8
2019-01-12--12:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.4,18.1,12.5,8.3,19.4,18.2,15.9,11.5,7.0,30.0,24.8,20.9,27.9,21.6,17.8,27.4,19.5,11.1,24.2,27.0,24.7,25.7,24.8,8.8,10.9,13.8
2019-01-12--12:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.4,18.1,12.5,8.3,19.4,18.2,15.9,11.5,7.0,30.0,24.8,20.9,27.9,21.6,17.8,27.4,19.5,11.1,24.2,27.0,24.7,25.7,24.8,8.8,10.9,13.8
2019-01-12--12:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.4,18.1,12.5,8.3,19.4,18.2,15.9,11.5,7.0,30.0,24.8,20.9,27.9,21.6,17.8,27.4,19.5,11.1,24.2,27.0,24.7,25.7,24.8,8.8,10.9,13.8
2019-01-12--12:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.1,12.5,8.3,19.4,18.2,16.0,11.5,7.1,30.0,24.9,20.9,27.9,21.6,17.8,27.4,19.5,11.1,24.3,27.0,24.7,25.7,24.8,8.8,10.9,13.8
2019-01-12--12:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.1,12.5,8.3,19.4,18.2,16.0,11.5,7.1,30.0,24.9,20.9,27.9,21.6,17.8,27.4,19.5,11.1,24.3,27.0,24.7,25.7,24.8,8.8,10.9,13.8
2019-01-12--12:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.1,12.5,8.3,19.4,18.2,16.0,11.5,7.1,30.0,24.9,20.9,27.9,21.6,17.8,27.4,19.5,11.1,24.3,27.0,24.7,25.7,24.8,8.8,10.9,13.8
2019-01-12--12:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.1,12.5,8.3,19.4,18.2,16.0,11.5,7.1,30.0,24.9,20.9,27.9,21.6,17.8,27.4,19.5,11.1,24.3,27.0,24.7,25.7,24.8,8.8,10.9,13.8
2019-01-12--13:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.1,12.6,8.4,19.4,18.3,16.0,11.5,7.1,30.0,24.9,20.9,27.9,21.6,17.8,27.5,19.5,11.1,24.3,27.0,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.1,12.6,8.4,19.4,18.3,16.0,11.5,7.1,30.0,24.9,20.9,27.9,21.6,17.8,27.5,19.5,11.1,24.3,27.0,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.1,12.6,8.4,19.4,18.3,16.0,11.5,7.1,30.0,24.9,20.9,27.9,21.6,17.8,27.5,19.5,11.1,24.3,27.0,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.1,12.6,8.4,19.4,18.3,16.0,11.5,7.1,30.0,24.9,20.9,27.9,21.6,17.8,27.5,19.5,11.1,24.3,27.0,24.7,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.2,12.6,8.4,19.4,18.3,16.0,11.6,7.1,30.0,24.9,21.0,28.0,21.7,17.8,27.5,19.5,11.1,24.3,27.0,24.8,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.2,12.6,8.4,19.4,18.3,16.0,11.6,7.1,30.0,24.9,21.0,28.0,21.7,17.8,27.5,19.5,11.1,24.3,27.0,24.8,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.2,12.6,8.4,19.4,18.3,16.0,11.6,7.1,30.0,24.9,21.0,28.0,21.7,17.8,27.5,19.5,11.1,24.3,27.0,24.8,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.2,12.6,8.4,19.4,18.3,16.0,11.6,7.1,30.0,24.9,21.0,28.0,21.7,17.8,27.5,19.5,11.1,24.3,27.0,24.8,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.5,18.2,12.6,8.4,19.4,18.3,16.0,11.6,7.1,30.0,24.9,21.0,28.0,21.7,17.8,27.5,19.5,11.1,24.3,27.0,24.8,25.7,24.8,8.9,10.9,13.8
2019-01-12--13:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.6,18.2,12.6,8.5,19.5,18.3,16.0,11.6,7.2,29.9,24.9,21.0,28.0,21.7,17.8,27.5,19.6,11.1,24.3,27.0,24.8,25.7,24.9,8.9,10.9,13.8
2019-01-12--13:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.6,18.2,12.6,8.5,19.5,18.3,16.0,11.6,7.2,29.9,24.9,21.0,28.0,21.7,17.8,27.5,19.6,11.1,24.3,27.0,24.8,25.7,24.9,8.9,10.9,13.8
2019-01-12--13:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.6,18.2,12.6,8.5,19.5,18.3,16.0,11.6,7.2,29.9,24.9,21.0,28.0,21.7,17.8,27.5,19.6,11.1,24.3,27.0,24.8,25.7,24.9,8.9,10.9,13.8
2019-01-12--13:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1,19.6,18.2,12.6,8.5,19.5,18.3,16.0,11.6,7.2,29.9,24.9,21.0,28.0,21.7,17.8,27.5,19.6,11.1,24.3,27.0,24.8,25.7,24.9,8.9,10.9,13.8
2019-01-12--13:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.2,12.7,8.5,19.5,18.3,16.1,11.6,7.2,29.8,24.9,21.0,28.0,21.7,17.8,27.6,19.6,11.1,24.3,27.0,24.8,25.8,24.9,8.9,10.9,13.8
2019-01-12--13:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.2,12.7,8.5,19.5,18.3,16.1,11.6,7.2,29.8,24.9,21.0,28.0,21.7,17.8,27.6,19.6,11.1,24.3,27.0,24.8,25.8,24.9,8.9,10.9,13.8
2019-01-12--13:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.2,12.7,8.5,19.5,18.3,16.1,11.6,7.2,29.8,24.9,21.0,28.0,21.7,17.8,27.6,19.6,11.1,24.3,27.0,24.8,25.8,24.9,8.9,10.9,13.8
2019-01-12--13:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.2,12.7,8.5,19.5,18.3,16.1,11.6,7.2,29.8,24.9,21.0,28.0,21.7,17.8,27.6,19.6,11.1,24.3,27.0,24.8,25.8,24.9,8.9,10.9,13.8
2019-01-12--14:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.3,12.7,8.5,19.5,18.4,16.1,11.7,7.3,29.7,25.0,21.0,28.1,21.7,17.8,27.6,19.6,11.1,24.3,27.0,24.8,25.8,24.9,8.9,10.9,13.8
2019-01-12--14:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.3,12.7,8.5,19.5,18.4,16.1,11.7,7.3,29.7,25.0,21.0,28.1,21.7,17.8,27.6,19.6,11.1,24.3,27.0,24.8,25.8,24.9,8.9,10.9,13.8
2019-01-12--14:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.3,12.7,8.5,19.5,18.4,16.1,11.7,7.3,29.7,25.0,21.0,28.1,21.7,17.8,27.6,19.6,11.1,24.3,27.0,24.8,25.8,24.9,8.9,10.9,13.8
2019-01-12--14:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.3,12.7,8.5,19.5,18.4,16.1,11.7,7.3,29.7,25.0,21.0,28.1,21.7,17.8,27.6,19.6,11.1,24.3,27.0,24.8,25.8,24.9,8.9,10.9,13.8
2019-01-12--14:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.3,12.7,8.6,19.5,18.4,16.1,11.7,7.3,29.6,25.0,21.0,28.1,21.7,17.8,27.7,19.7,11.1,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.3,12.7,8.6,19.5,18.4,16.1,11.7,7.3,29.6,25.0,21.0,28.1,21.7,17.8,27.7,19.7,11.1,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.3,12.7,8.6,19.5,18.4,16.1,11.7,7.3,29.6,25.0,21.0,28.1,21.7,17.8,27.7,19.7,11.1,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.6,18.3,12.7,8.6,19.5,18.4,16.1,11.7,7.3,29.6,25.0,21.0,28.1,21.7,17.8,27.7,19.7,11.1,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.5,18.4,16.1,11.7,7.3,29.5,25.0,21.0,28.1,21.8,17.8,27.7,19.7,11.1,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.5,18.4,16.1,11.7,7.3,29.5,25.0,21.0,28.1,21.8,17.8,27.7,19.7,11.1,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.5,18.4,16.1,11.7,7.3,29.5,25.0,21.0,28.1,21.8,17.8,27.7,19.7,11.1,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.5,18.4,16.1,11.7,7.3,29.5,25.0,21.0,28.1,21.8,17.8,27.7,19.7,11.1,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.6,18.4,16.2,11.7,7.3,29.4,25.0,21.0,28.2,21.8,17.9,27.7,19.7,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--14:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.6,18.4,16.2,11.7,7.3,29.4,25.0,21.0,28.2,21.8,17.9,27.7,19.7,11.2,24.3,27.0,24.7,25.8,24.9,8.9,10.9,13.8
2019-01-12--14:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.6,18.4,16.2,11.7,7.3,29.4,25.0,21.0,28.2,21.8,17.9,27.7,19.7,11.2,24.3,27.0,24.7,25.8,24.9,8.9,10.9,13.8
2019-01-12--14:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.6,18.4,16.2,11.7,7.3,29.4,25.0,21.0,28.2,21.8,17.9,27.7,19.7,11.2,24.3,27.0,24.7,25.8,24.9,8.9,10.9,13.8
2019-01-12--14:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2,19.7,18.3,12.8,8.6,19.6,18.4,16.2,11.7,7.3,29.4,25.0,21.0,28.2,21.8,17.9,27.7,19.7,11.2,24.3,27.0,24.7,25.8,24.9,8.9,10.9,13.8
2019-01-12--15:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.3,12.8,8.7,19.6,18.5,16.2,11.8,7.4,29.3,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.3,12.8,8.7,19.6,18.5,16.2,11.8,7.4,29.3,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.3,12.8,8.7,19.6,18.5,16.2,11.8,7.4,29.3,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.3,12.8,8.7,19.6,18.5,16.2,11.8,7.4,29.3,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.4,12.9,8.7,19.6,18.5,16.3,11.8,7.4,29.2,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
