x,217,221,225,229,233,237,241,245,249,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-12--15:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.4,12.9,8.7,19.6,18.5,16.3,11.8,7.4,29.2,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.4,12.9,8.7,19.6,18.5,16.3,11.8,7.4,29.2,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.4,12.9,8.7,19.6,18.5,16.3,11.8,7.4,29.2,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.3,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.4,12.9,8.7,19.6,18.5,16.3,11.8,7.4,29.1,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.4,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.4,12.9,8.7,19.6,18.5,16.3,11.8,7.4,29.1,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.4,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.4,12.9,8.7,19.6,18.5,16.3,11.8,7.4,29.1,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.4,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.7,18.4,12.9,8.7,19.6,18.5,16.3,11.8,7.4,29.1,24.9,21.0,28.2,21.8,17.9,27.8,19.8,11.2,24.4,27.0,24.7,25.8,24.9,9.0,10.9,13.8
2019-01-12--15:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.4,12.9,8.8,19.6,18.5,16.3,11.9,7.5,28.9,24.9,21.0,28.2,21.9,17.9,27.8,19.9,11.2,24.4,26.9,24.7,25.9,24.9,9.0,10.9,13.8
2019-01-12--15:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.4,12.9,8.8,19.6,18.5,16.3,11.9,7.5,28.9,24.9,21.0,28.2,21.9,17.9,27.8,19.9,11.2,24.4,26.9,24.7,25.9,24.9,9.0,10.9,13.8
2019-01-12--15:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.4,12.9,8.8,19.6,18.5,16.3,11.9,7.5,28.9,24.9,21.0,28.2,21.9,17.9,27.8,19.9,11.2,24.4,26.9,24.7,25.9,24.9,9.0,10.9,13.8
2019-01-12--15:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.4,12.9,8.8,19.6,18.5,16.3,11.9,7.5,28.9,24.9,21.0,28.2,21.9,17.9,27.8,19.9,11.2,24.4,26.9,24.7,25.9,24.9,9.0,10.9,13.8
2019-01-12--16:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.4,13.0,8.8,19.7,18.6,16.3,11.9,7.5,28.8,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.2,24.4,26.9,24.8,25.9,24.9,9.0,10.9,13.8
2019-01-12--16:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.4,13.0,8.8,19.7,18.6,16.3,11.9,7.5,28.8,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.2,24.4,26.9,24.8,25.9,24.9,9.0,10.9,13.8
2019-01-12--16:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.4,13.0,8.8,19.7,18.6,16.3,11.9,7.5,28.8,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.2,24.4,26.9,24.8,25.9,24.9,9.0,10.9,13.8
2019-01-12--16:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.4,13.0,8.8,19.7,18.6,16.3,11.9,7.5,28.8,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.2,24.4,26.9,24.8,25.9,24.9,9.0,10.9,13.8
2019-01-12--16:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.5,13.0,8.8,19.7,18.6,16.4,12.0,7.5,28.7,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.3,24.4,26.9,24.8,25.9,25.0,9.0,10.9,13.8
2019-01-12--16:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.5,13.0,8.8,19.7,18.6,16.4,12.0,7.5,28.7,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.3,24.4,26.9,24.8,25.9,25.0,9.0,10.9,13.8
2019-01-12--16:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.5,13.0,8.8,19.7,18.6,16.4,12.0,7.5,28.7,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.3,24.4,26.9,24.8,25.9,25.0,9.0,10.9,13.8
2019-01-12--16:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.5,13.0,8.8,19.7,18.6,16.4,12.0,7.5,28.7,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.3,24.4,26.9,24.8,25.9,25.0,9.0,10.9,13.8
2019-01-12--16:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3,19.8,18.5,13.0,8.8,19.7,18.6,16.4,12.0,7.5,28.7,24.9,21.0,28.3,21.9,17.9,27.9,19.9,11.3,24.4,26.9,24.8,25.9,25.0,9.0,10.9,13.8
2019-01-12--16:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.8,18.5,13.0,8.9,19.7,18.6,16.4,12.0,7.5,28.6,24.8,21.0,28.3,21.9,17.9,28.0,20.0,11.3,24.4,26.8,24.8,25.9,25.0,9.1,10.9,13.8
2019-01-12--16:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.8,18.5,13.0,8.9,19.7,18.6,16.4,12.0,7.5,28.6,24.8,21.0,28.3,21.9,17.9,28.0,20.0,11.3,24.4,26.8,24.8,25.9,25.0,9.1,10.9,13.8
2019-01-12--16:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.8,18.5,13.0,8.9,19.7,18.6,16.4,12.0,7.5,28.6,24.8,21.0,28.3,21.9,17.9,28.0,20.0,11.3,24.4,26.8,24.8,25.9,25.0,9.1,10.9,13.8
2019-01-12--16:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.8,18.5,13.0,8.9,19.7,18.6,16.4,12.0,7.5,28.6,24.8,21.0,28.3,21.9,17.9,28.0,20.0,11.3,24.4,26.8,24.8,25.9,25.0,9.1,10.9,13.8
2019-01-12--16:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.8,18.5,13.1,8.9,19.7,18.6,16.4,12.0,7.6,28.5,24.8,21.0,28.4,21.9,17.9,28.0,20.0,11.3,24.4,26.8,24.8,26.0,25.0,9.1,10.9,13.8
2019-01-12--16:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.8,18.5,13.1,8.9,19.7,18.6,16.4,12.0,7.6,28.5,24.8,21.0,28.4,21.9,17.9,28.0,20.0,11.3,24.4,26.8,24.8,26.0,25.0,9.1,10.9,13.8
2019-01-12--16:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.8,18.5,13.1,8.9,19.7,18.6,16.4,12.0,7.6,28.5,24.8,21.0,28.4,21.9,17.9,28.0,20.0,11.3,24.4,26.8,24.8,26.0,25.0,9.1,10.9,13.8
2019-01-12--16:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.8,18.5,13.1,8.9,19.7,18.6,16.4,12.0,7.6,28.5,24.8,21.0,28.4,21.9,17.9,28.0,20.0,11.3,24.4,26.8,24.8,26.0,25.0,9.1,10.9,13.8
2019-01-12--17:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.9,18.5,13.1,8.9,19.7,18.7,16.5,12.0,7.6,28.4,24.8,21.0,28.4,22.0,17.9,28.1,20.0,11.3,24.5,26.8,24.8,26.0,25.0,9.1,10.9,13.8
2019-01-12--17:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.9,18.5,13.1,8.9,19.7,18.7,16.5,12.0,7.6,28.4,24.8,21.0,28.4,22.0,17.9,28.1,20.0,11.3,24.5,26.8,24.8,26.0,25.0,9.1,10.9,13.8
2019-01-12--17:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.9,18.5,13.1,8.9,19.7,18.7,16.5,12.0,7.6,28.4,24.8,21.0,28.4,22.0,17.9,28.1,20.0,11.3,24.5,26.8,24.8,26.0,25.0,9.1,10.9,13.8
2019-01-12--17:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.9,18.5,13.1,8.9,19.7,18.7,16.5,12.0,7.6,28.4,24.8,21.0,28.4,22.0,17.9,28.1,20.0,11.3,24.5,26.8,24.8,26.0,25.0,9.1,10.9,13.8
2019-01-12--17:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.9,18.6,13.1,9.0,19.8,18.7,16.5,12.1,7.6,28.3,24.7,21.0,28.4,22.0,18.0,28.1,20.0,11.3,24.5,26.8,24.8,26.0,25.0,9.0,10.9,13.8
2019-01-12--17:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.9,18.6,13.1,9.0,19.8,18.7,16.5,12.1,7.6,28.3,24.7,21.0,28.4,22.0,18.0,28.1,20.0,11.3,24.5,26.8,24.8,26.0,25.0,9.0,10.9,13.8
2019-01-12--17:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.9,18.6,13.1,9.0,19.8,18.7,16.5,12.1,7.6,28.3,24.7,21.0,28.4,22.0,18.0,28.1,20.0,11.3,24.5,26.8,24.8,26.0,25.0,9.0,10.9,13.8
2019-01-12--17:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4,19.9,18.6,13.1,9.0,19.8,18.7,16.5,12.1,7.6,28.3,24.7,21.0,28.4,22.0,18.0,28.1,20.0,11.3,24.5,26.8,24.8,26.0,25.0,9.0,10.9,13.8
2019-01-12--17:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.7,16.5,12.1,7.7,28.2,24.7,21.0,28.5,22.0,18.0,28.1,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--17:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.7,16.5,12.1,7.7,28.2,24.7,21.0,28.5,22.0,18.0,28.1,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--17:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.7,16.5,12.1,7.7,28.2,24.7,21.0,28.5,22.0,18.0,28.1,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--17:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.7,16.5,12.1,7.7,28.2,24.7,21.0,28.5,22.0,18.0,28.1,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--17:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.1,7.7,28.1,24.7,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--17:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.1,7.7,28.1,24.7,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--17:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.1,7.7,28.1,24.7,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--17:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.1,7.7,28.1,24.7,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--17:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.1,7.7,28.1,24.7,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--18:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.2,7.7,28.0,24.6,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--18:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.2,7.7,28.0,24.6,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--18:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.2,7.7,28.0,24.6,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--18:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,19.9,18.6,13.2,9.0,19.8,18.8,16.6,12.2,7.7,28.0,24.6,21.0,28.5,22.0,18.0,28.2,20.1,11.3,24.5,26.8,24.7,26.0,25.0,8.9,10.9,13.8
2019-01-12--18:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.8,18.8,16.6,12.2,7.7,27.8,24.6,21.0,28.5,22.0,18.0,28.2,20.2,11.3,24.5,26.7,24.7,26.1,25.0,8.8,10.9,13.8
2019-01-12--18:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.8,18.8,16.6,12.2,7.7,27.8,24.6,21.0,28.5,22.0,18.0,28.2,20.2,11.3,24.5,26.7,24.7,26.1,25.0,8.8,10.9,13.8
2019-01-12--18:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.8,18.8,16.6,12.2,7.7,27.8,24.6,21.0,28.5,22.0,18.0,28.2,20.2,11.3,24.5,26.7,24.7,26.1,25.0,8.8,10.9,13.8
2019-01-12--18:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.8,18.8,16.6,12.2,7.7,27.8,24.6,21.0,28.5,22.0,18.0,28.2,20.2,11.3,24.5,26.7,24.7,26.1,25.0,8.8,10.9,13.8
2019-01-12--18:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.9,18.8,16.6,12.2,7.8,27.8,24.5,21.0,28.5,22.1,18.0,28.2,20.2,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--18:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.9,18.8,16.6,12.2,7.8,27.8,24.5,21.0,28.5,22.1,18.0,28.2,20.2,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--18:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.9,18.8,16.6,12.2,7.8,27.8,24.5,21.0,28.5,22.1,18.0,28.2,20.2,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--18:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.9,18.8,16.6,12.2,7.8,27.8,24.5,21.0,28.5,22.1,18.0,28.2,20.2,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--18:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.9,18.8,16.6,12.3,7.8,27.7,24.5,20.9,28.6,22.1,18.0,28.3,20.2,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--18:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.9,18.8,16.6,12.3,7.8,27.7,24.5,20.9,28.6,22.1,18.0,28.3,20.2,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--18:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.9,18.8,16.6,12.3,7.8,27.7,24.5,20.9,28.6,22.1,18.0,28.3,20.2,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--18:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.1,19.9,18.8,16.6,12.3,7.8,27.7,24.5,20.9,28.6,22.1,18.0,28.3,20.2,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.2,19.9,18.9,16.7,12.3,7.8,27.8,24.5,20.9,28.6,22.1,18.0,28.3,20.3,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.2,19.9,18.9,16.7,12.3,7.8,27.8,24.5,20.9,28.6,22.1,18.0,28.3,20.3,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.2,19.9,18.9,16.7,12.3,7.8,27.8,24.5,20.9,28.6,22.1,18.0,28.3,20.3,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.5,20.0,18.7,13.3,9.2,19.9,18.9,16.7,12.3,7.8,27.8,24.5,20.9,28.6,22.1,18.0,28.3,20.3,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.0,18.7,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.8,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.7,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.0,18.7,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.8,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.1,25.1,8.7,10.9,13.7
2019-01-12--19:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.0,18.7,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.8,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.1,25.1,8.7,10.9,13.7
2019-01-12--19:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.0,18.7,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.8,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.1,25.1,8.7,10.9,13.7
2019-01-12--19:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.0,18.7,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.8,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.1,25.1,8.7,10.9,13.7
2019-01-12--19:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.9,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.9,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.9,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.2,19.9,18.9,16.7,12.3,7.9,27.9,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.1,25.1,8.7,10.9,13.8
2019-01-12--19:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.2,19.9,18.9,16.7,12.4,7.9,28.0,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.2,25.1,8.7,10.9,13.7
2019-01-12--19:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.2,19.9,18.9,16.7,12.4,7.9,28.0,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.2,25.1,8.7,10.9,13.7
2019-01-12--19:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.2,19.9,18.9,16.7,12.4,7.9,28.0,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.2,25.1,8.7,10.9,13.7
2019-01-12--19:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.2,19.9,18.9,16.7,12.4,7.9,28.0,24.4,20.9,28.6,22.1,18.1,28.3,20.3,11.3,24.6,26.7,24.8,26.2,25.1,8.7,10.9,13.7
2019-01-12--20:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.3,20.0,18.9,16.7,12.4,7.9,28.1,24.4,20.9,28.5,22.2,18.1,28.3,20.4,11.3,24.6,26.8,24.8,26.1,25.1,8.8,10.9,13.7
2019-01-12--20:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.3,20.0,18.9,16.7,12.4,7.9,28.1,24.4,20.9,28.5,22.2,18.1,28.3,20.4,11.3,24.6,26.8,24.8,26.1,25.1,8.8,10.9,13.7
2019-01-12--20:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6,20.1,18.8,13.4,9.3,20.0,18.9,16.7,12.4,7.9,28.1,24.4,20.9,28.5,22.2,18.1,28.3,20.4,11.3,24.6,26.8,24.8,26.1,25.1,8.8,10.9,13.7
