x,APAR_611.11,APAR_612.12,APAR_613.13,APAR_614.14,APAR_615.15,APAR_616.16,APAR_617.17,APAR_618.18,APAR_619.19,APAR_620.20,APAR_621.21,APAR_622.22,APAR_623.23,APAR_624.24,APAR_625.25,FIF_602.2,FIF_603.3,FIF_604.4,FIF_605.5,FIF_606.6
2019-01-10--00:52:48,20.8,20.5,19.2,13.8,7.8,21.6,21.0,17.6,14.5,10.8,20.7,19.9,17.8,4.8,-4.2,24.1,26.0,22.5,26.1,26.4
2019-01-10--00:56:24,20.8,20.4,19.2,13.8,7.8,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.7,-4.2,24.0,25.9,22.5,26.1,26.3
2019-01-10--01:00:00,20.8,20.4,19.2,13.8,7.8,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.7,-4.2,24.0,25.9,22.5,26.1,26.3
2019-01-10--01:03:36,20.7,20.4,19.2,13.8,7.7,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.7,-4.3,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:07:12,20.7,20.4,19.2,13.8,7.7,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.7,-4.3,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:10:48,20.7,20.4,19.2,13.8,7.7,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.7,-4.3,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:14:24,20.7,20.4,19.2,13.8,7.7,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.7,-4.3,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:18:00,20.7,20.4,19.2,13.8,7.7,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.6,-4.3,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:21:36,20.7,20.4,19.2,13.8,7.7,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.6,-4.3,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:25:12,20.7,20.4,19.2,13.8,7.7,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.6,-4.3,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:28:48,20.7,20.4,19.2,13.8,7.7,21.6,21.0,17.6,14.5,10.8,20.7,19.8,17.8,4.6,-4.3,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:32:24,20.7,20.4,19.2,13.7,7.7,21.6,21.0,17.6,14.5,10.7,20.7,19.8,17.7,4.6,-4.4,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:36:00,20.7,20.4,19.2,13.7,7.7,21.6,21.0,17.6,14.5,10.7,20.7,19.8,17.7,4.6,-4.4,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:39:36,20.7,20.4,19.2,13.7,7.7,21.6,21.0,17.6,14.5,10.7,20.7,19.8,17.7,4.6,-4.4,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:43:12,20.7,20.4,19.2,13.7,7.7,21.6,21.0,17.6,14.5,10.7,20.7,19.8,17.7,4.6,-4.4,24.0,26.0,22.5,26.1,26.4
2019-01-10--01:46:48,20.7,20.4,19.1,13.7,7.7,21.6,21.0,17.6,14.5,10.7,20.6,19.8,17.7,4.5,-4.4,24.0,26.0,22.4,26.1,26.3
2019-01-10--01:50:24,20.7,20.4,19.1,13.7,7.7,21.6,21.0,17.6,14.5,10.7,20.6,19.8,17.7,4.5,-4.4,24.0,26.0,22.4,26.1,26.3
2019-01-10--01:54:00,20.7,20.4,19.1,13.7,7.7,21.6,21.0,17.6,14.5,10.7,20.6,19.8,17.7,4.5,-4.4,24.0,26.0,22.4,26.1,26.3
2019-01-10--01:57:36,20.7,20.4,19.1,13.7,7.7,21.6,21.0,17.6,14.5,10.7,20.6,19.8,17.7,4.5,-4.4,24.0,26.0,22.4,26.1,26.3
2019-01-10--02:01:12,20.7,20.4,19.2,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.8,17.7,4.5,-4.5,23.9,25.9,22.4,26.1,26.3
2019-01-10--02:04:48,20.7,20.4,19.2,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.8,17.7,4.5,-4.5,23.9,25.9,22.4,26.1,26.3
2019-01-10--02:08:24,20.7,20.4,19.2,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.8,17.7,4.5,-4.5,23.9,25.9,22.4,26.1,26.3
2019-01-10--02:12:00,20.7,20.4,19.2,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.8,17.7,4.5,-4.5,23.9,25.9,22.4,26.1,26.3
2019-01-10--02:15:36,20.7,20.4,19.1,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.7,17.7,4.4,-4.5,23.9,25.9,22.4,26.1,26.3
2019-01-10--02:19:12,20.7,20.4,19.1,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.7,17.7,4.4,-4.5,23.9,25.9,22.4,26.1,26.2
2019-01-10--02:22:48,20.7,20.4,19.1,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.7,17.7,4.4,-4.5,23.9,25.9,22.4,26.1,26.2
2019-01-10--02:26:24,20.7,20.4,19.1,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.7,17.7,4.4,-4.5,23.9,25.9,22.4,26.1,26.2
2019-01-10--02:30:00,20.7,20.4,19.1,13.7,7.6,21.6,21.0,17.6,14.5,10.7,20.6,19.7,17.7,4.4,-4.5,23.9,25.9,22.4,26.1,26.2
2019-01-10--02:33:36,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.6,14.4,10.7,20.6,19.7,17.6,4.4,-4.6,23.9,25.8,22.3,26.0,26.2
2019-01-10--02:37:12,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.6,14.4,10.7,20.6,19.7,17.6,4.4,-4.6,23.9,25.8,22.3,26.0,26.2
2019-01-10--02:40:48,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.6,14.4,10.7,20.6,19.7,17.6,4.4,-4.6,23.9,25.8,22.3,26.0,26.2
2019-01-10--02:44:24,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.6,14.4,10.7,20.6,19.7,17.6,4.4,-4.6,23.9,25.8,22.3,26.0,26.2
2019-01-10--02:48:00,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.6,14.4,10.6,20.5,19.7,17.6,4.4,-4.6,23.9,25.9,22.3,26.0,26.2
2019-01-10--02:51:36,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.6,14.4,10.6,20.5,19.7,17.6,4.4,-4.6,23.9,25.9,22.3,26.0,26.2
2019-01-10--02:55:12,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.6,14.4,10.6,20.5,19.7,17.6,4.4,-4.6,23.9,25.9,22.3,26.0,26.2
2019-01-10--02:58:48,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.6,14.4,10.6,20.5,19.7,17.6,4.4,-4.6,23.9,25.9,22.3,26.0,26.2
2019-01-10--03:02:24,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.5,14.4,10.6,20.5,19.7,17.6,4.3,-4.7,23.9,25.9,22.3,26.1,26.3
2019-01-10--03:06:00,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.5,14.4,10.6,20.5,19.7,17.6,4.3,-4.7,23.9,25.9,22.3,26.1,26.3
2019-01-10--03:09:36,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.5,14.4,10.6,20.5,19.7,17.6,4.3,-4.7,23.9,25.9,22.3,26.1,26.3
2019-01-10--03:13:12,20.7,20.4,19.1,13.7,7.6,21.5,21.0,17.5,14.4,10.6,20.5,19.7,17.6,4.3,-4.7,23.9,25.9,22.3,26.1,26.3
2019-01-10--03:16:48,20.7,20.3,19.1,13.6,7.5,21.5,20.9,17.5,14.4,10.6,20.5,19.7,17.6,4.3,-4.7,24.0,26.0,22.4,26.1,26.3
2019-01-10--03:20:24,20.7,20.3,19.1,13.6,7.5,21.5,20.9,17.5,14.4,10.6,20.5,19.7,17.6,4.3,-4.7,24.0,26.0,22.4,26.1,26.3
2019-01-10--03:24:00,20.7,20.3,19.1,13.6,7.5,21.5,20.9,17.5,14.4,10.6,20.5,19.7,17.6,4.3,-4.7,24.0,26.0,22.4,26.1,26.3
2019-01-10--03:27:36,20.7,20.3,19.1,13.6,7.5,21.5,20.9,17.5,14.4,10.6,20.5,19.7,17.6,4.3,-4.7,24.0,26.0,22.4,26.1,26.3
2019-01-10--03:31:12,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.7,17.5,4.2,-4.8,24.0,26.1,22.4,26.2,26.3
2019-01-10--03:34:48,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.7,17.5,4.2,-4.8,24.0,26.1,22.4,26.2,26.3
2019-01-10--03:38:24,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.7,17.5,4.2,-4.8,24.0,26.1,22.4,26.2,26.3
2019-01-10--03:42:00,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.7,17.5,4.2,-4.8,24.0,26.1,22.4,26.2,26.3
2019-01-10--03:45:36,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.6,17.5,4.2,-4.8,24.0,26.1,22.4,26.2,26.3
2019-01-10--03:49:12,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.6,17.5,4.2,-4.8,24.0,26.0,22.4,26.1,26.3
2019-01-10--03:52:48,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.6,17.5,4.2,-4.8,24.0,26.0,22.4,26.1,26.3
2019-01-10--03:56:24,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.6,17.5,4.2,-4.8,24.0,26.0,22.4,26.1,26.3
2019-01-10--04:00:00,20.7,20.3,19.1,13.6,7.5,21.5,21.0,17.5,14.4,10.6,20.5,19.6,17.5,4.2,-4.8,24.0,26.0,22.4,26.1,26.3
2019-01-10--04:03:36,20.7,20.4,19.1,13.6,7.5,21.5,21.0,17.5,14.3,10.5,20.5,19.6,17.5,4.2,-4.9,23.9,26.0,22.4,26.1,26.2
2019-01-10--04:07:12,20.7,20.4,19.1,13.6,7.5,21.5,21.0,17.5,14.3,10.5,20.5,19.6,17.5,4.2,-4.9,23.9,26.0,22.4,26.1,26.2
2019-01-10--04:10:48,20.7,20.4,19.1,13.6,7.5,21.5,21.0,17.5,14.3,10.5,20.5,19.6,17.5,4.2,-4.9,23.9,26.0,22.4,26.1,26.2
2019-01-10--04:14:24,20.7,20.4,19.1,13.6,7.5,21.5,21.0,17.5,14.3,10.5,20.5,19.6,17.5,4.2,-4.9,23.9,26.0,22.4,26.1,26.2
2019-01-10--04:18:00,20.7,20.3,19.1,13.6,7.5,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.5,4.1,-4.9,23.9,25.9,22.3,26.0,26.2
2019-01-10--04:21:36,20.7,20.3,19.1,13.6,7.5,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.5,4.1,-4.9,23.9,25.9,22.3,26.0,26.2
2019-01-10--04:25:12,20.7,20.3,19.1,13.6,7.5,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.5,4.1,-4.9,23.9,25.9,22.3,26.0,26.2
2019-01-10--04:28:48,20.7,20.3,19.1,13.6,7.5,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.5,4.1,-4.9,23.9,25.9,22.3,26.0,26.2
2019-01-10--04:32:24,20.6,20.3,19.1,13.6,7.4,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.5,4.1,-5.0,23.9,25.9,22.3,26.1,26.3
2019-01-10--04:36:00,20.6,20.3,19.1,13.6,7.4,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.5,4.1,-5.0,23.9,25.9,22.3,26.1,26.3
2019-01-10--04:39:36,20.6,20.3,19.1,13.6,7.4,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.5,4.1,-5.0,23.9,25.9,22.3,26.1,26.3
2019-01-10--04:43:12,20.6,20.3,19.1,13.6,7.4,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.5,4.1,-5.0,23.9,25.9,22.3,26.1,26.3
2019-01-10--04:46:48,20.6,20.3,19.0,13.6,7.4,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.4,4.1,-5.0,24.0,25.9,22.3,26.1,26.2
2019-01-10--04:50:24,20.6,20.3,19.0,13.6,7.4,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.4,4.1,-5.0,24.0,25.9,22.3,26.1,26.2
2019-01-10--04:54:00,20.6,20.3,19.0,13.6,7.4,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.4,4.1,-5.0,24.0,25.9,22.3,26.1,26.2
2019-01-10--04:57:36,20.6,20.3,19.0,13.6,7.4,21.5,20.9,17.5,14.3,10.5,20.5,19.6,17.4,4.1,-5.0,24.0,25.9,22.3,26.1,26.2
2019-01-10--05:01:12,20.6,20.3,19.0,13.6,7.4,21.5,20.9,17.4,14.3,10.5,20.5,19.6,17.4,4.0,-5.0,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:04:48,20.6,20.3,19.0,13.6,7.4,21.5,20.9,17.4,14.3,10.5,20.5,19.6,17.4,4.0,-5.0,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:08:24,20.6,20.3,19.0,13.6,7.4,21.5,20.9,17.4,14.3,10.5,20.5,19.6,17.4,4.0,-5.0,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:12:00,20.6,20.3,19.0,13.6,7.4,21.5,20.9,17.4,14.3,10.5,20.5,19.6,17.4,4.0,-5.0,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:15:36,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.3,10.4,20.4,19.5,17.4,4.0,-5.1,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:19:12,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.3,10.4,20.4,19.5,17.4,4.0,-5.1,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:22:48,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.3,10.4,20.4,19.5,17.4,4.0,-5.1,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:26:24,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.3,10.4,20.4,19.5,17.4,4.0,-5.1,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:30:00,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.3,10.4,20.4,19.5,17.4,4.0,-5.1,23.9,25.9,22.3,26.1,26.2
2019-01-10--05:33:36,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.4,3.9,-5.1,23.9,26.0,22.3,26.1,26.3
2019-01-10--05:37:12,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.4,3.9,-5.1,23.9,26.0,22.3,26.1,26.3
2019-01-10--05:40:48,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.4,3.9,-5.1,23.9,26.0,22.3,26.1,26.3
2019-01-10--05:44:24,20.6,20.3,19.0,13.5,7.4,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.4,3.9,-5.1,23.9,26.0,22.3,26.1,26.3
2019-01-10--05:48:00,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.3,3.9,-5.2,23.9,26.0,22.3,26.1,26.2
2019-01-10--05:51:36,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.3,3.9,-5.2,23.9,26.0,22.3,26.1,26.2
2019-01-10--05:55:12,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.3,3.9,-5.2,23.9,26.0,22.3,26.1,26.2
2019-01-10--05:58:48,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.3,3.9,-5.2,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:02:24,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.3,3.9,-5.2,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:06:00,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.3,3.9,-5.2,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:09:36,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.3,3.9,-5.2,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:13:12,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.4,20.4,19.5,17.3,3.9,-5.2,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:16:48,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.3,20.4,19.5,17.3,3.8,-5.3,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:20:24,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.3,20.4,19.5,17.3,3.8,-5.3,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:24:00,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.3,20.4,19.5,17.3,3.8,-5.3,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:27:36,20.6,20.3,19.0,13.5,7.3,21.5,20.9,17.4,14.2,10.3,20.4,19.5,17.3,3.8,-5.3,23.9,26.0,22.3,26.1,26.2
2019-01-10--06:31:12,20.6,20.3,19.0,13.4,7.2,21.5,20.9,17.3,14.2,10.3,20.4,19.4,17.3,3.8,-5.4,23.8,25.8,22.1,26.0,26.1
2019-01-10--06:34:48,20.6,20.3,19.0,13.4,7.2,21.5,20.9,17.3,14.2,10.3,20.4,19.4,17.3,3.8,-5.4,23.8,25.8,22.1,26.0,26.1
2019-01-10--06:38:24,20.6,20.3,19.0,13.4,7.2,21.5,20.9,17.3,14.2,10.3,20.4,19.4,17.3,3.8,-5.4,23.8,25.8,22.1,26.0,26.1
2019-01-10--06:42:00,20.6,20.3,19.0,13.4,7.2,21.5,20.9,17.3,14.2,10.3,20.4,19.4,17.3,3.8,-5.4,23.8,25.8,22.1,26.0,26.1
2019-01-10--06:45:36,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.8,25.8,22.2,26.0,26.1
2019-01-10--06:49:12,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.8,25.8,22.2,26.0,26.1
2019-01-10--06:52:48,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.8,25.8,22.2,26.0,26.1
2019-01-10--06:56:24,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.8,25.8,22.2,26.0,26.1
2019-01-10--07:00:00,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.8,25.8,22.2,26.0,26.1
2019-01-10--07:03:36,20.6,20.3,18.9,13.4,7.2,21.5,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.9,25.8,22.2,26.1,26.2
2019-01-10--07:07:12,20.6,20.3,18.9,13.4,7.2,21.5,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.9,25.8,22.2,26.1,26.2
2019-01-10--07:10:48,20.6,20.3,18.9,13.4,7.2,21.5,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.9,25.8,22.2,26.1,26.2
2019-01-10--07:14:24,20.6,20.3,18.9,13.4,7.2,21.5,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.4,23.9,25.8,22.2,26.1,26.2
2019-01-10--07:18:00,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.5,23.9,25.9,22.2,26.1,26.1
2019-01-10--07:21:36,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.5,23.9,25.9,22.2,26.1,26.1
2019-01-10--07:25:12,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.5,23.9,25.9,22.2,26.1,26.1
2019-01-10--07:28:48,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.3,20.3,19.4,17.2,3.7,-5.5,23.9,25.9,22.2,26.1,26.1
2019-01-10--07:32:24,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.5,23.8,25.8,22.2,26.1,26.1
2019-01-10--07:36:00,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.5,23.8,25.8,22.2,26.1,26.1
2019-01-10--07:39:36,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.5,23.8,25.8,22.2,26.1,26.1
2019-01-10--07:43:12,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.5,23.8,25.8,22.2,26.1,26.1
2019-01-10--07:46:48,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.5,23.9,25.9,22.3,26.1,26.1
2019-01-10--07:50:24,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.5,23.9,25.9,22.3,26.1,26.1
2019-01-10--07:54:00,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.5,23.9,25.9,22.3,26.1,26.1
2019-01-10--07:57:36,20.6,20.2,18.9,13.4,7.2,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.5,23.9,25.9,22.3,26.1,26.1
2019-01-10--08:01:12,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.6,23.9,25.9,22.3,26.1,26.2
2019-01-10--08:04:48,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.6,23.9,25.9,22.3,26.1,26.2
2019-01-10--08:08:24,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.6,23.9,25.9,22.3,26.1,26.2
2019-01-10--08:12:00,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.6,23.9,25.9,22.3,26.1,26.2
2019-01-10--08:15:36,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.6,-5.6,23.9,25.9,22.3,26.1,26.2
2019-01-10--08:19:12,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.5,-5.6,23.9,26.1,22.4,26.2,26.2
2019-01-10--08:22:48,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.5,-5.6,23.9,26.1,22.4,26.2,26.2
2019-01-10--08:26:24,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.5,-5.6,23.9,26.1,22.4,26.2,26.2
2019-01-10--08:30:00,20.6,20.2,18.9,13.4,7.1,21.4,20.9,17.3,14.1,10.2,20.3,19.4,17.2,3.5,-5.6,23.9,26.1,22.4,26.2,26.2
2019-01-10--08:33:36,20.6,20.2,18.9,13.3,7.1,21.5,20.9,17.3,14.0,10.1,20.3,19.4,17.2,3.5,-5.6,23.9,26.0,22.4,26.2,26.2
2019-01-10--08:37:12,20.6,20.2,18.9,13.3,7.1,21.5,20.9,17.3,14.0,10.1,20.3,19.4,17.2,3.5,-5.6,23.9,26.0,22.4,26.2,26.2
2019-01-10--08:40:48,20.6,20.2,18.9,13.3,7.1,21.5,20.9,17.3,14.0,10.1,20.3,19.4,17.2,3.5,-5.6,23.9,26.0,22.4,26.2,26.2
2019-01-10--08:44:24,20.6,20.2,18.9,13.3,7.1,21.5,20.9,17.3,14.0,10.1,20.3,19.4,17.2,3.5,-5.6,23.9,26.0,22.4,26.2,26.2
